"Id","Name","Birth","Party","District","Other terms","Race","White","Hispanic","Black","Asian","Female","Function","Beginning term","End of term","End Type","Exit","Next occupation","Term"
"297","Kelley, Dave","10/11/1928","R",73,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1982-12-06,1984-11-30,"On time","Reelection","Reelected",1982
"193","Frazee, Robert C. (Bob)","09/01/1928","R",74,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1982-12-06,1984-11-30,"On time","Reelection","Reelected",1982
"377","Mojonnier, Sunny","02/17/1943","R",75,NA,"W",TRUE,FALSE,FALSE,FALSE,TRUE,NA,1982-12-06,1984-11-30,"On time","Reelection","Reelected",1982
"072","Bradley, Bill","03/02/1919","R",76,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1982-12-06,1984-11-30,"On time","Reelection","Reelected",1982
"491","Stirling, Larry","02/20/1942","R",77,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1982-12-06,1984-11-30,"On time","Reelection","Reelected",1982
"299","Killea, Lucy","07/31/1922","D",78,NA,"W",TRUE,FALSE,FALSE,FALSE,TRUE,NA,1982-12-06,1984-11-30,"On time","Reelection","Reelected",1982
"108","Chacon, Peter R.","06/10/1925","D",79,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1982-12-06,1984-11-30,"On time","Reelection","Reelected",1982
"422","Peace, Stephen","03/30/1953","D",80,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1982-12-06,1984-11-30,"On time","Reelection","Reelected",1982
"488","Statham, Stan","04/07/1939","R",1,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1984-12-05,1986-11-30,"On time","Reelection","Reelected",1984
"248","Hauser, Dan","06/18/1942","D",2,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1984-12-05,1986-11-30,"On time","Reelection","Reelected",1984
"254","Herger, Wally","05/20/1945","R",3,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1984-12-05,1986-11-30,"On time","Not seek reelection","USR candidate",1984
"240","Hannigan, Thomas M.","05/30/1940","D",4,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1992-12-07,1994-11-30,"On time","Reelection","Reelected",1984
"163","Duffy, Jean Moorehead","12/17/1938","D",5,NA,"W",TRUE,FALSE,FALSE,FALSE,TRUE,NA,1984-12-05,1986-11-30,"On time",NA,NA,1984
"125","Connelly, Lloyd G.","12/31/1945","D",6,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1984-12-05,1986-11-30,"On time","Reelection","Reelected",1984
"531","Waters, Norman S.","07/01/1925","D",7,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1984-12-05,1986-11-30,"On time","Reelection","Reelected",1984
"471","Sebastiani, Don","02/15/1953","R",8,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1984-12-05,1986-11-30,"On time",NA,NA,1984
"182","Filante, William J. \"Bill\"","10/22/1929","R",9,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1984-12-05,1986-11-30,"On time","Reelection","Reelected",1984
"279","Isenberg, Phillip","02/25/1939","D",10,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1984-12-05,1986-11-30,"On time","Reelection",NA,1984
"098","Campbell, Robert J. \"Bob\"","12/20/1937","D",11,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1984-12-05,1986-11-30,"On time","Reelection","Reelected",1984
"038","Bates, Tom","02/09/1938","D",12,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1984-12-05,1986-11-30,"On time","Reelection","Reelected",1984
"245","Harris, Elihu M.","08/15/1947","D",13,NA,"B",FALSE,FALSE,TRUE,FALSE,FALSE,NA,1984-12-05,1986-11-30,"On time","Reelection","Reelected",1984
"301","Klehs, Johan","01/01/1952","D",14,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1984-12-05,1986-11-30,"On time","Reelection","Reelected",1984
"033","Baker, William P. (Bill)","06/14/1940","R",15,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1984-12-05,1986-11-30,"On time","Reelection","Reelected",1984
"007","Agnos, Art","09/01/1938","D",16,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1984-12-01,1986-11-30,"On time","Reelection","Reelected",1984
"081","Brown, Willie L. Jr.","03/20/1934","D",17,NA,"B",FALSE,FALSE,TRUE,FALSE,FALSE,NA,1984-12-05,1986-11-30,"On time","Reelection","Reelected",1984
"362","McAlister, Alister","11/10/1929","D",18,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1984-12-05,1986-11-30,"On time","Not seek reelection","Executive candidate",1984
"418","Papan, Louis","08/02/1928","D",19,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1984-12-05,1986-11-30,"On time","Not seek reelection","State Senate candidate",1984
"398","Naylor, Robert W.","01/21/1944","R",20,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1984-12-05,1986-11-30,"On time","Not seek reelection","USS candidate",1984
"475","Sher, Byron","02/07/1928","D",21,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1984-12-05,1986-11-30,"On time","Reelection","Reelected",1984
"306","Konnyu, Ernest L.","05/17/1937","R",22,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1984-12-05,1986-11-30,"On time","Not seek reelection","USR candidate",1984
"518","Vasconcellos, John","05/11/1932","D",23,NA,"H",FALSE,TRUE,FALSE,FALSE,FALSE,NA,1984-12-05,1986-11-30,"On time","Reelection","Reelected",1984
"134","Cortese, Dominic L. \"Dom\"","09/27/1932","D",24,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1984-12-05,1986-11-30,"On time","Reelection","Reelected",1984
"025","Areias, Rusty","09/12/1949","D",25,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1984-12-05,1986-11-30,"On time","Reelection","Reelected",1984
"284","Johnston, Pat","09/03/1946","D",26,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1984-12-05,1986-11-30,"On time","Reelection","Reelected",1984
"124","Condit, Gary A.","04/21/1948","D",27,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1984-12-05,1986-11-30,"On time","Reelection","Reelected",1984
"177","Farr, Sam","07/04/1941","D",28,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1984-12-05,1986-11-30,"On time","Reelection","Reelected",1984
"470","Seastrand, Eric","02/07/1938","R",29,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1984-12-05,1986-11-30,"On time","Reelection","Reelected",1984
"135","Costa, Jim","04/13/1952","D",30,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1984-12-05,1986-11-30,"On time","Reelection","Reelected",1984
"076","Bronzan, Bruce","09/28/1947","D",31,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1984-12-05,1986-11-30,"On time","Reelection","Reelected",1984
"286","Jones, Bill","12/20/1949","R",32,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1984-12-05,1986-11-30,"On time","Reelection","Reelected",1984
"451","Rogers, Don","04/22/1928","R",33,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1984-12-05,1986-11-30,"On time","Not seek reelection","State Senate candidate",1984
"550","Wyman, Phil","02/21/1945","R",34,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1984-12-05,1986-11-30,"On time","Reelection","Reelected",1984
"406","O'Connell, Jack","10/08/1951","D",35,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1984-12-05,1986-11-30,"On time","Reelection","Reelected",1984
"366","McClintock, Tom","07/10/1956","R",36,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1984-12-05,1986-11-30,"On time","Reelection","Reelected",1984
"547","Wright, Cathie","05/18/1929","R",37,NA,"W",TRUE,FALSE,FALSE,FALSE,TRUE,NA,1984-12-05,1986-11-30,"On time","Reelection","Reelected",1984
"311","La Follette, Marian W.","09/19/1926","R",38,NA,"W",TRUE,FALSE,FALSE,FALSE,TRUE,NA,1984-12-05,1986-11-30,"On time","Reelection","Reelected",1984
"293","Katz, Richard","08/16/1950","D",39,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1984-12-05,1986-11-30,"On time","Reelection","Reelected",1984
"035","Bane, Tom","12/28/1913","D",40,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1984-12-05,1986-11-30,"On time","Reelection","Reelected",1984
"404","Nolan, Patrick J.","06/16/1950","R",41,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1984-12-05,1986-11-30,"On time","Reelection","Reelected",1984
"386","Mountjoy, Richard \"Dick\"","01/13/1932","R",42,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1984-12-05,1986-11-30,"On time","Reelection","Reelected",1984
"147","Davis, Gray","12/26/1942","D",43,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1984-12-05,1986-11-30,"On time","Not seek reelection","State Controller",1984
"252","Hayden, Tom","12/11/1939","D",44,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1984-12-05,1986-11-30,"On time","Reelection","Reelected",1984
"350","Margolin, Burt M.","09/28/1950","D",45,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1984-12-05,1986-11-30,"On time","Reelection","Reelected",1984
"453","Roos, Michael","08/06/1945","D",46,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1984-12-05,1986-11-30,"On time","Reelection","Reelected",1984
"274","Hughes, Teresa","10/03/1931","D",47,NA,"H",FALSE,TRUE,FALSE,FALSE,TRUE,NA,1984-12-05,1986-11-30,"On time","Reelection","Reelected",1984
"530","Waters, Maxine","08/15/1938","D",48,NA,"B",FALSE,FALSE,TRUE,FALSE,TRUE,NA,1984-12-05,1986-11-30,"On time","Reelection","Reelected",1984
"381","Moore, Gwen","10/01/1943","D",49,NA,"B",FALSE,FALSE,TRUE,FALSE,TRUE,NA,1984-12-05,1986-11-30,"On time","Reelection","Reelected",1984
"513","Tucker, Curtis R.","03/26/1918","D",50,NA,"B",FALSE,FALSE,TRUE,FALSE,FALSE,NA,1984-12-05,1986-11-30,"On time","Reelection","Reelected",1984
"178","Felando, Gerald N.","12/29/1934","R",51,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1984-12-05,1986-11-30,"On time","Reelection","Reelected",1984
"258","Hill, Frank","02/19/1954","R",52,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1984-12-05,1986-11-30,"On time","Reelection","Reelected",1984
"188","Floyd, Richard E. \"Dick\"","02/03/1931","D",53,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1984-12-05,1986-11-30,"On time","Reelection","Reelected",1984
"519","Vicencia, Frank","08/23/1931","D",54,NA,"H",FALSE,TRUE,FALSE,FALSE,FALSE,NA,1984-12-05,1986-11-30,"On time","Not seek reelection","Business",1984
"011","Alatorre, Richard","05/15/1943","D",55,NA,"H",FALSE,TRUE,FALSE,FALSE,FALSE,NA,1984-12-01,1985-12-20,"Early","Local campaign","CC candidate",1984
"429","Polanco, Richard","03/04/1951","D",55,NA,"H",FALSE,TRUE,FALSE,FALSE,FALSE,NA,1986-06-03,1986-11-30,"On time","Reelection","Reelected",1984
"378","Molina, Gloria","05/31/1948","D",56,NA,"H",FALSE,TRUE,FALSE,FALSE,TRUE,NA,1984-12-05,1986-11-30,"On time","Reelection","Reelected",1984
"171","Elder, Dave","02/10/1942","D",57,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1984-12-05,1986-11-30,"On time","Reelection","Reelected",1984
"079","Brown, Dennis L.",NA,"R",58,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1984-12-05,1986-11-30,"On time","Reelection","Reelected",1984
"091","Calderon, Charles M.","03/12/1950","D",59,NA,"H",FALSE,TRUE,FALSE,FALSE,FALSE,NA,1984-12-05,1986-11-30,"On time","Reelection","Reelected",1984
"502","Tanner, Sally","12/28/1926","D",60,NA,"W",TRUE,FALSE,FALSE,FALSE,TRUE,NA,1984-12-05,1986-11-30,"On time","Reelection","Reelected",1984
"324","Leonard, Bill","10/29/1947","R",61,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1984-12-05,1986-11-30,"On time","Reelection","Reelected",1984
"316","Lancaster, William H.\"Bill\"","04/29/1931","R",62,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1984-12-05,1986-11-30,"On time","Reelection","Reelected",1984
"232","Grisham, Wayne","10/01/1923","R",63,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1984-12-05,1986-11-30,"On time","Reelection","Reelected",1984
"283","Johnson, Ross","09/28/1939","R",64,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1984-12-05,1986-11-30,"On time","Reelection","Reelected",1984
"031","Bader, Charles W.","01/01/1940","R",65,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1984-12-05,1986-11-30,"On time","Reelection","Reelected",1984
"170","Eaves, Gerald R. \"Jerry\"","05/17/1939","D",66,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1984-12-05,1986-11-30,"On time","Reelection","Reelected",1984
"329","Lewis, John R.","11/02/1954","R",67,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1984-12-05,1986-11-30,"On time","Reelection","Reelected",1984
"120","Clute, Steve","12/08/1948","D",68,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1984-12-05,1986-11-30,"On time","Reelection","Reelected",1984
"198","Frizzelle, Nolan","10/16/1921","R",69,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1984-12-05,1986-11-30,"On time","Reelection","Reelected",1984
"179","Ferguson, Gil","04/22/1923","R",70,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1984-12-05,1986-11-30,"On time","Reelection","Reelected",1984
"014","Allen, Doris","05/26/1936","R",71,NA,"W",TRUE,FALSE,FALSE,FALSE,TRUE,NA,1984-12-05,1986-11-30,"On time","Reelection","Reelected",1984
"448","Robinson, Richard","05/17/1943","D",72,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1984-12-05,1986-11-30,"On time","Not seek reelection","USR candidate",1984
"297","Kelley, Dave","10/11/1928","R",73,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1984-12-05,1986-11-30,"On time","Reelection","Reelected",1984
"193","Frazee, Robert C. (Bob)","09/01/1928","R",74,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1984-12-05,1986-11-30,"On time","Reelection","Reelected",1984
"377","Mojonnier, Sunny","02/17/1943","R",75,NA,"W",TRUE,FALSE,FALSE,FALSE,TRUE,NA,1984-12-05,1986-11-30,"On time","Reelection","Reelected",1984
"072","Bradley, Bill","03/02/1919","R",76,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1984-12-05,1986-11-30,"On time","Reelection","Reelected",1984
"491","Stirling, Larry","02/20/1942","R",77,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1984-12-05,1986-11-30,"On time","Reelection","Reelected",1984
"299","Killea, Lucy","07/31/1922","D",78,NA,"W",TRUE,FALSE,FALSE,FALSE,TRUE,NA,1984-12-05,1986-11-30,"On time","Reelection","Reelected",1984
"108","Chacon, Peter R.","06/10/1925","D",79,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1984-12-05,1986-11-30,"On time","Reelection","Reelected",1984
"422","Peace, Stephen","03/30/1953","D",80,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1984-12-05,1986-11-30,"On time","Reelection","Reelected",1984
"488","Statham, Stan","04/07/1939","R",1,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1986-12-05,1988-11-30,"On time","Reelection","Reelected",1986
"248","Hauser, Dan","06/18/1942","D",2,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1986-12-05,1988-11-30,"On time","Reelection","Reelected",1986
"110","Chandler, Chris","01/20/1951","R",3,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1986-12-05,1988-11-30,"On time","Reelection","Reelected",1986
"240","Hannigan, Thomas M.","05/30/1940","D",4,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1994-12-05,1996-11-30,"On time","Reelection","Reelected",1986
"325","Leslie, Tim","02/04/1942","R",5,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1986-12-05,1988-11-30,"On time","Reelection","Reelected",1986
"125","Connelly, Lloyd G.","12/31/1945","D",6,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1986-12-05,1988-11-30,"On time","Reelection","Reelected",1986
"531","Waters, Norman S.","07/01/1925","D",7,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1986-12-05,1988-11-30,"On time","Reelection","Reelected",1986
"241","Hansen, Bev","08/18/1944","R",8,NA,"W",TRUE,FALSE,FALSE,FALSE,TRUE,NA,1986-12-05,1988-11-30,"On time","Reelection","Reelected",1986
"182","Filante, William J. \"Bill\"","10/22/1929","R",9,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1986-12-05,1988-11-30,"On time","Reelection","Reelected",1986
"279","Isenberg, Phillip","02/25/1939","D",10,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1986-12-05,1988-11-30,"On time","Reelection",NA,1986
"098","Campbell, Robert J. \"Bob\"","12/20/1937","D",11,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1986-12-05,1988-11-30,"On time","Reelection","Reelected",1986
"038","Bates, Tom","02/09/1938","D",12,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1986-12-05,1988-11-30,"On time","Reelection","Reelected",1986
"245","Harris, Elihu M.","08/15/1947","D",13,NA,"B",FALSE,FALSE,TRUE,FALSE,FALSE,NA,1986-12-05,1988-11-30,"On time","Reelection","Reelected",1986
"301","Klehs, Johan","01/01/1952","D",14,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1986-12-05,1988-11-30,"On time","Reelection","Reelected",1986
"033","Baker, William P. (Bill)","06/14/1940","R",15,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1986-12-05,1988-11-30,"On time","Reelection","Reelected",1986
"007","Agnos, Art","09/01/1938","D",16,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1986-12-05,1988-11-30,"On time","Not seek reelection","M candidate",1986
"086","Burton, John L.","12/15/1932","D",16,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1986-12-04,1988-11-30,"On time","Reelection","Reelected",1986
"081","Brown, Willie L. Jr.","03/20/1934","D",17,NA,"B",FALSE,FALSE,TRUE,FALSE,FALSE,NA,1986-12-05,1988-11-30,"On time","Reelection","Reelected",1986
"169","Eastin, Delaine","08/20/1947","D",18,NA,"W",TRUE,FALSE,FALSE,FALSE,TRUE,NA,1986-12-05,1988-11-30,"On time","Reelection","Reelected",1986
"486","Speier, Jackie","05/14/1950","D",19,NA,"W",TRUE,FALSE,FALSE,FALSE,TRUE,NA,1986-12-05,1988-11-30,"On time","Reelection","Reelected",1986
"164","Duplissea, William P. \"Bill\"","04/30/1950","R",20,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1986-12-05,1988-11-30,"On time","Reelection","Defeated",1986
"475","Sher, Byron","02/07/1928","D",21,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1986-12-05,1988-11-30,"On time","Reelection","Reelected",1986
"435","Quackenbush, Charles W.","04/20/1954","R",22,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1986-12-05,1988-11-30,"On time","Reelection","Reelected",1986
"518","Vasconcellos, John","05/11/1932","D",23,NA,"H",FALSE,TRUE,FALSE,FALSE,FALSE,NA,1986-12-05,1988-11-30,"On time","Reelection","Reelected",1986
"134","Cortese, Dominic L. \"Dom\"","09/27/1932","D",24,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1986-12-05,1988-11-30,"On time","Reelection","Reelected",1986
"025","Areias, Rusty","09/12/1949","D",25,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1986-12-05,1988-11-30,"On time","Reelection","Reelected",1986
"284","Johnston, Pat","09/03/1946","D",26,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1986-12-05,1988-11-30,"On time","Reelection","Reelected",1986
"124","Condit, Gary A.","04/21/1948","D",27,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1986-12-05,1988-11-30,"On time","Reelection","Reelected",1986
"177","Farr, Sam","07/04/1941","D",28,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1986-12-05,1988-11-30,"On time","Reelection","Reelected",1986
"470","Seastrand, Eric","02/07/1938","R",29,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1986-12-05,1988-11-30,"On time","Reelection","Reelected",1986
"135","Costa, Jim","04/13/1952","D",30,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1986-12-05,1988-11-30,"On time","Reelection","Reelected",1986
"076","Bronzan, Bruce","09/28/1947","D",31,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1986-12-05,1988-11-30,"On time","Reelection","Reelected",1986
"286","Jones, Bill","12/20/1949","R",32,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1986-12-05,1988-11-30,"On time","Reelection","Reelected",1986
"247","Harvey, Trice","07/14/1936","R",33,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1986-12-05,1988-11-30,"On time","Reelection","Reelected",1986
"550","Wyman, Phil","02/21/1945","R",34,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1986-12-05,1988-11-30,"On time","Reelection","Reelected",1986
"406","O'Connell, Jack","10/08/1951","D",35,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1986-12-05,1988-11-30,"On time","Reelection","Reelected",1986
"366","McClintock, Tom","07/10/1956","R",36,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1986-12-05,1988-11-30,"On time","Reelection","Reelected",1986
"547","Wright, Cathie","05/18/1929","R",37,NA,"W",TRUE,FALSE,FALSE,FALSE,TRUE,NA,1986-12-05,1988-11-30,"On time","Reelection","Reelected",1986
"311","La Follette, Marian W.","09/19/1926","R",38,NA,"W",TRUE,FALSE,FALSE,FALSE,TRUE,NA,1986-12-05,1988-11-30,"On time","Reelection","Reelected",1986
"293","Katz, Richard","08/16/1950","D",39,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1986-12-05,1988-11-30,"On time","Reelection","Reelected",1986
"035","Bane, Tom","12/28/1913","D",40,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1986-12-05,1988-11-30,"On time","Reelection","Reelected",1986
"404","Nolan, Patrick J.","06/16/1950","R",41,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1986-12-05,1988-11-30,"On time","Reelection","Reelected",1986
"386","Mountjoy, Richard \"Dick\"","01/13/1932","R",42,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1986-12-05,1988-11-30,"On time","Reelection","Reelected",1986
"197","Friedman, Terry B.","09/14/1949","D",43,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1986-12-05,1988-11-30,"On time","Reelection","Reelected",1986
"252","Hayden, Tom","12/11/1939","D",44,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1986-12-05,1988-11-30,"On time","Reelection","Reelected",1986
"350","Margolin, Burt M.","09/28/1950","D",45,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1986-12-05,1988-11-30,"On time","Reelection","Reelected",1986
"453","Roos, Michael","08/06/1945","D",46,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1986-12-05,1988-11-30,"On time","Reelection","Reelected",1986
"274","Hughes, Teresa","10/03/1931","D",47,NA,"H",FALSE,TRUE,FALSE,FALSE,TRUE,NA,1986-12-05,1988-11-30,"On time","Reelection","Reelected",1986
"530","Waters, Maxine","08/15/1938","D",48,NA,"B",FALSE,FALSE,TRUE,FALSE,TRUE,NA,1986-12-05,1988-11-30,"On time","Reelection","Reelected",1986
"381","Moore, Gwen","10/01/1943","D",49,NA,"B",FALSE,FALSE,TRUE,FALSE,TRUE,NA,1986-12-05,1988-11-30,"On time","Reelection","Reelected",1986
"513","Tucker, Curtis R.","03/26/1918","D",50,NA,"B",FALSE,FALSE,TRUE,FALSE,FALSE,NA,1986-12-05,1988-11-30,"On time","Reelection","Reelected",1986
"178","Felando, Gerald N.","12/29/1934","R",51,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1986-12-05,1988-11-30,"On time","Reelection","Reelected",1986
"258","Hill, Frank","02/19/1954","R",52,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1986-12-05,1988-11-30,"On time","Reelection","Reelected",1986
"188","Floyd, Richard E. \"Dick\"","02/03/1931","D",53,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1986-12-05,1988-11-30,"On time","Reelection","Reelected",1986
"554","Zeltner, Paul E.","10/11/1925","R",54,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1986-12-05,1988-11-30,"On time","Reelection","Defeated",1986
"429","Polanco, Richard","03/04/1951","D",55,NA,"H",FALSE,TRUE,FALSE,FALSE,FALSE,NA,1986-12-05,1988-11-30,"On time","Reelection","Reelected",1986
"378","Molina, Gloria","05/31/1948","D",56,NA,"H",FALSE,TRUE,FALSE,FALSE,TRUE,NA,1986-12-05,1987-05-10,"Early","Local campaign","Local candidate",1986
"455","Roybal-Allard, Lucille","06/12/1941","D",56,NA,"H",FALSE,TRUE,FALSE,FALSE,TRUE,NA,1987-05-12,1988-11-30,"On time","Reelection","Reelected",1986
"171","Elder, Dave","02/10/1942","D",57,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1986-12-05,1988-11-30,"On time","Reelection","Reelected",1986
"079","Brown, Dennis L.",NA,"R",58,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1986-12-05,1988-11-30,"On time","Reelection","Reelected",1986
"091","Calderon, Charles M.","03/12/1950","D",59,NA,"H",FALSE,TRUE,FALSE,FALSE,FALSE,NA,1986-12-05,1988-11-30,"On time","Reelection","Reelected",1986
"502","Tanner, Sally","12/28/1926","D",60,NA,"W",TRUE,FALSE,FALSE,FALSE,TRUE,NA,1986-12-05,1988-11-30,"On time","Reelection","Reelected",1986
"324","Leonard, Bill","10/29/1947","R",61,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,1986-12-05,1988-11-30,"On time","Not seek reelection","State Senate candidate",1986
